household_key,voucher_recommendation_rank,recommended_item,recommended_item_group,predicted_purchase_score,strongest_purchased_anchor_item,strongest_purchased_anchor_group,anchor_item_similarity,household_eligible_item_count,recommended_item_basket_count,score_method,diversity_relaxed_flag
105,2,FACIAL TISS/DNR NAPKIN,GROCERY,0.1831102857029563,PAPER TOWELS,GROCERY,0.2053249208000651,142,6852,top_5_filtered_similarity_mean,0
105,3,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,142,4735,top_5_filtered_similarity_mean,0
1050,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,136,11320,top_5_filtered_similarity_mean,0
1050,2,PICKLE/RELISH/PKLD VEG,GROCERY,0.1929815543229059,SALD DRSNG/SNDWCH SPRD,GROCERY,0.2176820436494297,136,6158,top_5_filtered_similarity_mean,0
1050,3,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,136,4735,top_5_filtered_similarity_mean,0
1051,1,ONIONS,PRODUCE,0.2783615935036775,VEGETABLES - ALL OTHERS,PRODUCE,0.29553283050427526,129,15553,top_5_filtered_similarity_mean,0
1051,2,HISPANIC,GROCERY,0.2676978453356336,CHEESE,GROCERY,0.30803595202412537,129,14255,top_5_filtered_similarity_mean,0
1051,3,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,129,8420,top_5_filtered_similarity_mean,0
1052,1,EGGS,GROCERY,0.3366765410818301,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,48,27866,top_5_filtered_similarity_mean,0
1052,2,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,48,23697,top_5_filtered_similarity_mean,0
1052,3,SALAD MIX,PRODUCE,0.25220548956810296,CHEESE,GROCERY,0.27346556914714587,48,15518,top_5_filtered_similarity_mean,0
1053,1,COLD CEREAL,GROCERY,0.3275718847560894,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,114,25128,top_5_filtered_similarity_mean,0
1053,2,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,114,15518,top_5_filtered_similarity_mean,0
1053,3,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,114,10864,top_5_filtered_similarity_mean,0
1054,1,PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,102,11722,top_5_filtered_similarity_mean,0
1054,2,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,102,15256,top_5_filtered_similarity_mean,0
1054,3,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,102,17114,top_5_filtered_similarity_mean,0
1055,1,COLD CEREAL,GROCERY,0.3275718847560894,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,80,25128,top_5_filtered_similarity_mean,0
1055,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,80,17114,top_5_filtered_similarity_mean,0
1055,3,APPLES,PRODUCE,0.2522396962151765,TROPICAL FRUIT,PRODUCE,0.31575158289636746,80,13210,top_5_filtered_similarity_mean,0
1056,1,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,128,15256,top_5_filtered_similarity_mean,0
1056,2,SEAFOOD - SHELF STABLE,GROCERY,0.21382942984086287,SOUP,GROCERY,0.2177304728608456,128,7887,top_5_filtered_similarity_mean,0
1056,3,BREAD,PASTRY,0.14702932957141637,CHEESE,GROCERY,0.15576074985195162,128,7954,top_5_filtered_similarity_mean,0
1057,1,DRY NOODLES/PASTA,GROCERY,0.33401937036796403,PASTA SAUCE,GROCERY,0.5010828360778531,98,14017,top_5_filtered_similarity_mean,0
1057,2,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,98,17114,top_5_filtered_similarity_mean,0
1057,3,ONIONS,PRODUCE,0.2706547371374842,POTATOES,PRODUCE,0.28343653913621447,98,15553,top_5_filtered_similarity_mean,0
1058,1,ONIONS,PRODUCE,0.28630108808397214,PEPPERS-ALL,PRODUCE,0.3075117366367512,132,15553,top_5_filtered_similarity_mean,0
1058,2,SUGARS/SWEETNERS,GROCERY,0.20162571962219009,BAKING NEEDS,GROCERY,0.2093276767584374,132,10284,top_5_filtered_similarity_mean,0
1058,3,HEAT/SERVE,MEAT-PCKGD,0.14208150805587375,BAKED BREAD/BUNS/ROLLS,GROCERY,0.15443474485377376,132,5277,top_5_filtered_similarity_mean,0
1059,1,FLUID MILK PRODUCTS,GROCERY,0.37949645617465333,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4796043164210295,26,69198,top_5_filtered_similarity_mean,0
1059,2,BEEF,MEAT,0.3032074993180231,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,26,36695,top_5_filtered_similarity_mean,0
1059,3,VEGETABLES - ALL OTHERS,PRODUCE,0.25156572006215167,ONIONS,PRODUCE,0.29553283050427526,26,16345,top_5_filtered_similarity_mean,0
106,1,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,114,13797,top_5_filtered_similarity_mean,0
106,2,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,114,12371,top_5_filtered_similarity_mean,0
106,3,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,114,10864,top_5_filtered_similarity_mean,0
1060,1,CARROTS,PRODUCE,0.22085074583064973,VEGETABLES - ALL OTHERS,PRODUCE,0.2897394778503322,128,8400,top_5_filtered_similarity_mean,0
1060,2,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,128,8420,top_5_filtered_similarity_mean,0
1060,3,SHORTENING/OIL,GROCERY,0.18870859726220768,SUGARS/SWEETNERS,GROCERY,0.19681863933608035,128,8260,top_5_filtered_similarity_mean,0
1061,1,LAUNDRY ADDITIVES,GROCERY,0.1881203172359876,LAUNDRY DETERGENTS,GROCERY,0.30768662399373053,142,4449,top_5_filtered_similarity_mean,0
1061,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,142,4735,top_5_filtered_similarity_mean,0
1061,3,HAIR CARE PRODUCTS,DRUG GM,0.1610358314858656,SOAP - LIQUID & BAR,DRUG GM,0.20766278089154525,142,7933,top_5_filtered_similarity_mean,0
1062,1,CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.26756147787663664,COLD CEREAL,GROCERY,0.310442902696737,96,13987,top_5_filtered_similarity_mean,0
1062,2,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,96,15518,top_5_filtered_similarity_mean,0
1062,3,CANDY - PACKAGED,DRUG GM,0.1990215756959367,SOFT DRINKS,GROCERY,0.20707316127347317,96,21503,top_5_filtered_similarity_mean,0
1063,1,CRACKERS/MISC BKD FD,GROCERY,0.3129574168401167,CHEESE,GROCERY,0.33926319918845915,89,22702,top_5_filtered_similarity_mean,0
1063,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,89,17114,top_5_filtered_similarity_mean,0
1063,3,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,89,15518,top_5_filtered_similarity_mean,0
1064,1,DRY SAUCES/GRAVY,GROCERY,0.22825558527576656,VEGETABLES - SHELF STABLE,GROCERY,0.28639110921850763,138,6488,top_5_filtered_similarity_mean,0
1064,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,138,4735,top_5_filtered_similarity_mean,0
1064,3,REFRIGERATED,NUTRITION,0.10082411173715519,FROZEN,NUTRITION,0.21901137584156127,138,5167,top_5_filtered_similarity_mean,0
1065,1,BATH TISSUES,GROCERY,0.2055262732729548,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2294465824885763,130,13618,top_5_filtered_similarity_mean,0
1065,2,BERRIES,PRODUCE,0.20187766148684871,TROPICAL FRUIT,PRODUCE,0.25458327434190026,130,9113,top_5_filtered_similarity_mean,0
1065,3,SOAP - LIQUID & BAR,DRUG GM,0.14958927791759855,HAIR CARE PRODUCTS,DRUG GM,0.20766278089154525,130,5861,top_5_filtered_similarity_mean,0
1066,1,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,119,15256,top_5_filtered_similarity_mean,0
1066,2,CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.26756147787663664,COLD CEREAL,GROCERY,0.310442902696737,119,13987,top_5_filtered_similarity_mean,0
1066,3,FROZEN MEAT,MEAT-PCKGD,0.20665363864607095,FROZEN PIZZA,GROCERY,0.22280977700770946,119,8209,top_5_filtered_similarity_mean,0
1067,1,REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,158,25920,top_5_filtered_similarity_mean,0
1067,2,BERRIES,PRODUCE,0.20187766148684871,TROPICAL FRUIT,PRODUCE,0.25458327434190026,158,9113,top_5_filtered_similarity_mean,0
1067,3,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.16851147068743405,SEAFOOD - MISC,SEAFOOD-PCKGD,0.17836823603979743,158,7517,top_5_filtered_similarity_mean,0
1068,1,TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,110,32466,top_5_filtered_similarity_mean,0
1068,2,FRUIT - SHELF STABLE,GROCERY,0.2689146813172519,VEGETABLES - SHELF STABLE,GROCERY,0.30687765908382175,110,13295,top_5_filtered_similarity_mean,0
1068,3,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,110,17114,top_5_filtered_similarity_mean,0
1069,1,CRACKERS/MISC BKD FD,GROCERY,0.3129574168401167,CHEESE,GROCERY,0.33926319918845915,119,22702,top_5_filtered_similarity_mean,0
1069,2,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,119,15284,top_5_filtered_similarity_mean,0
1069,3,CANDY - PACKAGED,DRUG GM,0.1990215756959367,SOFT DRINKS,GROCERY,0.20707316127347317,119,21503,top_5_filtered_similarity_mean,0
107,1,TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,75,32466,top_5_filtered_similarity_mean,0
107,2,CRACKERS/MISC BKD FD,GROCERY,0.3129574168401167,CHEESE,GROCERY,0.33926319918845915,75,22702,top_5_filtered_similarity_mean,0
107,3,CHEESES,DELI,0.2722670560719683,DELI MEATS,DELI,0.5124038182012465,75,11320,top_5_filtered_similarity_mean,0
1070,1,BERRIES,PRODUCE,0.20187766148684871,TROPICAL FRUIT,PRODUCE,0.25458327434190026,161,9113,top_5_filtered_similarity_mean,0
1070,2,SUGARS/SWEETNERS,GROCERY,0.20162571962219009,BAKING NEEDS,GROCERY,0.2093276767584374,161,10284,top_5_filtered_similarity_mean,0
1070,3,SOAP - LIQUID & BAR,DRUG GM,0.1594885025172859,HAIR CARE PRODUCTS,DRUG GM,0.20766278089154525,161,5861,top_5_filtered_similarity_mean,0
1071,1,ONIONS,PRODUCE,0.28630108808397214,PEPPERS-ALL,PRODUCE,0.3075117366367512,143,15553,top_5_filtered_similarity_mean,0
1071,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,143,17114,top_5_filtered_similarity_mean,0
1071,3,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,143,12371,top_5_filtered_similarity_mean,0
1072,1,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,133,17114,top_5_filtered_similarity_mean,0
1072,2,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,133,8220,top_5_filtered_similarity_mean,0
1072,3,DRY SAUCES/GRAVY,GROCERY,0.22825558527576656,VEGETABLES - SHELF STABLE,GROCERY,0.28639110921850763,133,6488,top_5_filtered_similarity_mean,0
1073,1,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,135,10864,top_5_filtered_similarity_mean,0
1073,2,DRY SAUCES/GRAVY,GROCERY,0.22825558527576656,VEGETABLES - SHELF STABLE,GROCERY,0.28639110921850763,135,6488,top_5_filtered_similarity_mean,0
1073,3,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.16338154190474155,BEEF,MEAT,0.16883103705314065,135,7517,top_5_filtered_similarity_mean,0
1074,1,PAPER TOWELS,GROCERY,0.22520754645928945,BATH TISSUES,GROCERY,0.31805533572121436,155,10170,top_5_filtered_similarity_mean,0
1074,2,HERBS,PRODUCE,0.16529124150998414,ONIONS,PRODUCE,0.21301152195113746,155,3261,top_5_filtered_similarity_mean,0
1074,3,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.16338154190474155,BEEF,MEAT,0.16883103705314065,155,7517,top_5_filtered_similarity_mean,0
1075,1,DRY BN/VEG/POTATO/RICE,GROCERY,0.27384564393921923,VEGETABLES - SHELF STABLE,GROCERY,0.3098131037514412,90,13261,top_5_filtered_similarity_mean,0
1075,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,90,17114,top_5_filtered_similarity_mean,0
1075,3,TOMATOES,PRODUCE,0.2578784977605272,ONIONS,PRODUCE,0.27460784585318015,90,15256,top_5_filtered_similarity_mean,0
1076,1,YOGURT,GROCERY,0.27724396853637334,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,121,17594,top_5_filtered_similarity_mean,0
1076,2,TOMATOES,PRODUCE,0.27410861569152817,VEGETABLES SALAD,PRODUCE,0.3217203886769275,121,15256,top_5_filtered_similarity_mean,0
1076,3,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,121,8420,top_5_filtered_similarity_mean,0
1077,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,73,36695,top_5_filtered_similarity_mean,0
1077,2,DRY NOODLES/PASTA,GROCERY,0.32687840529255646,PASTA SAUCE,GROCERY,0.5010828360778531,73,14017,top_5_filtered_similarity_mean,0
1077,3,TROPICAL FRUIT,PRODUCE,0.31844590363136893,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,73,32466,top_5_filtered_similarity_mean,0
1078,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,162,36695,top_5_filtered_similarity_mean,0
1078,2,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,162,17114,top_5_filtered_similarity_mean,0
1078,3,BACON,MEAT-PCKGD,0.2471736706579158,EGGS,GROCERY,0.2782867893324901,162,10864,top_5_filtered_similarity_mean,0
1079,1,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4019066600038018,FLUID MILK PRODUCTS,GROCERY,0.4796043164210295,49,60263,top_5_filtered_similarity_mean,0
1079,2,LUNCHMEAT,MEAT-PCKGD,0.2654368570355059,FLUID MILK PRODUCTS,GROCERY,0.2993016867408901,49,23697,top_5_filtered_similarity_mean,0
1079,3,APPLES,PRODUCE,0.24598393361309165,TROPICAL FRUIT,PRODUCE,0.31575158289636746,49,13210,top_5_filtered_similarity_mean,0
108,1,DRY NOODLES/PASTA,GROCERY,0.33401937036796403,PASTA SAUCE,GROCERY,0.5010828360778531,153,14017,top_5_filtered_similarity_mean,0
108,2,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,153,23697,top_5_filtered_similarity_mean,0
108,3,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,153,4469,top_5_filtered_similarity_mean,0
1080,1,TROPICAL FRUIT,PRODUCE,0.32979600808386483,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,99,32466,top_5_filtered_similarity_mean,0
1080,2,PAPER TOWELS,GROCERY,0.22084524917920006,BATH TISSUES,GROCERY,0.31805533572121436,99,10170,top_5_filtered_similarity_mean,0
1080,3,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,99,8420,top_5_filtered_similarity_mean,0
1081,1,MISC. DAIRY,GROCERY,0.19427805392949257,HISPANIC,GROCERY,0.229704627652746,187,7336,top_5_filtered_similarity_mean,0
1081,2,DIAPERS & DISPOSABLES,DRUG GM,0.08390124835573633,BABY HBC,DRUG GM,0.2580220311217301,187,4570,top_5_filtered_similarity_mean,0
1081,3,REFRIGERATED,NUTRITION,0.057021836568842944,ORGANICS FRUIT & VEGETABLES,PRODUCE,0.14636510518384477,187,5167,top_5_filtered_similarity_mean,0
1082,1,TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,93,32466,top_5_filtered_similarity_mean,0
1082,2,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,93,17114,top_5_filtered_similarity_mean,0
1082,3,CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.26756147787663664,COLD CEREAL,GROCERY,0.310442902696737,93,13987,top_5_filtered_similarity_mean,0
1083,1,DRY NOODLES/PASTA,GROCERY,0.33401937036796403,PASTA SAUCE,GROCERY,0.5010828360778531,91,14017,top_5_filtered_similarity_mean,0
1083,2,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,91,23697,top_5_filtered_similarity_mean,0
1083,3,APPLES,PRODUCE,0.24948571618572163,TROPICAL FRUIT,PRODUCE,0.31575158289636746,91,13210,top_5_filtered_similarity_mean,0
1084,1,COLD CEREAL,GROCERY,0.3275718847560894,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,116,25128,top_5_filtered_similarity_mean,0
1084,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,116,11320,top_5_filtered_similarity_mean,0
1084,3,VEGETABLES - ALL OTHERS,PRODUCE,0.27442220476561696,ONIONS,PRODUCE,0.29553283050427526,116,16345,top_5_filtered_similarity_mean,0
1085,1,ONIONS,PRODUCE,0.2783615935036775,VEGETABLES - ALL OTHERS,PRODUCE,0.29553283050427526,156,15553,top_5_filtered_similarity_mean,0
1085,2,BEANS - CANNED GLASS & MW,GROCERY,0.2502438584895924,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,156,9495,top_5_filtered_similarity_mean,0
1085,3,SMOKED MEATS,MEAT,0.12470865136740714,VEGETABLES - SHELF STABLE,GROCERY,0.13159807584925656,156,3918,top_5_filtered_similarity_mean,0
1086,1,PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,90,11722,top_5_filtered_similarity_mean,0
1086,2,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,90,15518,top_5_filtered_similarity_mean,0
1086,3,HOT DOGS,MEAT-PCKGD,0.24526581554569193,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,90,10921,top_5_filtered_similarity_mean,0
1087,1,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,140,17114,top_5_filtered_similarity_mean,0
1087,2,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,140,15518,top_5_filtered_similarity_mean,0
1087,3,PAPER TOWELS,GROCERY,0.22520754645928945,BATH TISSUES,GROCERY,0.31805533572121436,140,10170,top_5_filtered_similarity_mean,0
1088,1,EGGS,GROCERY,0.3357566802409777,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,55,27866,top_5_filtered_similarity_mean,0
1088,2,TROPICAL FRUIT,PRODUCE,0.3177848192486958,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,55,32466,top_5_filtered_similarity_mean,0
1088,3,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,55,17114,top_5_filtered_similarity_mean,0
1089,1,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,114,17114,top_5_filtered_similarity_mean,0
1089,2,YOGURT,GROCERY,0.27724396853637334,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,114,17594,top_5_filtered_similarity_mean,0
1089,3,ONIONS,PRODUCE,0.27483973406770323,VEGETABLES - ALL OTHERS,PRODUCE,0.29553283050427526,114,15553,top_5_filtered_similarity_mean,0
109,1,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,148,17114,top_5_filtered_similarity_mean,0
109,2,BAKED SWEET GOODS,GROCERY,0.263708683466105,BAKED BREAD/BUNS/ROLLS,GROCERY,0.30633371903747186,148,18680,top_5_filtered_similarity_mean,0
109,3,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,148,10708,top_5_filtered_similarity_mean,0
1090,1,CHEESE,GROCERY,0.38965336968000897,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,48,46856,top_5_filtered_similarity_mean,0
1090,2,TROPICAL FRUIT,PRODUCE,0.3060037544522472,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,48,32466,top_5_filtered_similarity_mean,0
1090,3,LUNCHMEAT,MEAT-PCKGD,0.27795286748374637,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,48,23697,top_5_filtered_similarity_mean,0
1091,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,141,11320,top_5_filtered_similarity_mean,0
1091,2,VEGETABLES - ALL OTHERS,PRODUCE,0.27492996961479943,ONIONS,PRODUCE,0.29553283050427526,141,16345,top_5_filtered_similarity_mean,0
1091,3,BATH TISSUES,GROCERY,0.20682147961825095,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2294465824885763,141,13618,top_5_filtered_similarity_mean,0
1092,1,COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,69,25128,top_5_filtered_similarity_mean,0
1092,2,ONIONS,PRODUCE,0.26472053902029075,TOMATOES,PRODUCE,0.27460784585318015,69,15553,top_5_filtered_similarity_mean,0
1092,3,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,69,15042,top_5_filtered_similarity_mean,0
1093,1,CONDIMENTS/SAUCES,GROCERY,0.2810088161997616,BAKED BREAD/BUNS/ROLLS,GROCERY,0.29632559144823056,102,17858,top_5_filtered_similarity_mean,0
1093,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,102,11320,top_5_filtered_similarity_mean,0
1093,3,TOMATOES,PRODUCE,0.266733281915695,VEGETABLES - ALL OTHERS,PRODUCE,0.2848437197977615,102,15256,top_5_filtered_similarity_mean,0
1094,1,PICKLE/RELISH/PKLD VEG,GROCERY,0.1929815543229059,SALD DRSNG/SNDWCH SPRD,GROCERY,0.2176820436494297,156,6158,top_5_filtered_similarity_mean,0
1094,2,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,156,4469,top_5_filtered_similarity_mean,0
1094,3,BROOMS AND MOPS,DRUG GM,0.07312158644450187,HOUSEHOLD CLEANG NEEDS,GROCERY,0.2230962916899287,156,3040,top_5_filtered_similarity_mean,0
1095,1,CHEESE,GROCERY,0.39505564604421417,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,67,46856,top_5_filtered_similarity_mean,0
1095,2,LUNCHMEAT,MEAT-PCKGD,0.2891780715287341,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,67,23697,top_5_filtered_similarity_mean,0
1095,3,DELI MEATS,DELI,0.25937686282828126,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,67,17114,top_5_filtered_similarity_mean,0
1096,1,BAG SNACKS,GROCERY,0.35219794206470056,BAKED BREAD/BUNS/ROLLS,GROCERY,0.38992314376473686,79,41975,top_5_filtered_similarity_mean,0
1096,2,BEEF,MEAT,0.34681088624896933,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,79,36695,top_5_filtered_similarity_mean,0
1096,3,DELI MEATS,DELI,0.32093069202394664,CHEESES,DELI,0.5124038182012465,79,17114,top_5_filtered_similarity_mean,0
1097,1,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,173,23697,top_5_filtered_similarity_mean,0
1097,2,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,173,13797,top_5_filtered_similarity_mean,0
1097,3,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,173,4469,top_5_filtered_similarity_mean,0
1098,1,PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,158,11722,top_5_filtered_similarity_mean,0
1098,2,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,158,15518,top_5_filtered_similarity_mean,0
1098,3,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,158,15042,top_5_filtered_similarity_mean,0
1099,1,EGGS,GROCERY,0.3366765410818301,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,52,27866,top_5_filtered_similarity_mean,0
1099,2,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,52,23697,top_5_filtered_similarity_mean,0
1099,3,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,52,11320,top_5_filtered_similarity_mean,0
11,1,CHEESE,GROCERY,0.3872929951728209,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,14,46856,top_5_filtered_similarity_mean,0
11,2,LUNCHMEAT,MEAT-PCKGD,0.2712669350071836,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,14,23697,top_5_filtered_similarity_mean,0
